,team,min,pts,fgm,fga,threepm,threepa,ftm,fta,oreb,dreb,reb,ast,stl,blk,tov,pf,point_diff
2099,SAS,240,109,41,84,13,30,14,20,3,38,41,30,3,3,13,17,-14
2100,POR,240,104,34,87,11,36,25,31,11,41,52,21,10,4,14,27,12
2101,HOU,240,92,34,85,7,32,17,27,9,40,49,13,6,6,13,23,-12
2102,SAC,240,103,38,95,14,41,13,17,11,38,49,20,5,7,14,12,-2
2103,OKC,240,105,42,99,10,30,11,15,16,36,52,13,8,6,10,18,2
2104,PHX,240,119,46,94,18,37,9,9,4,42,46,28,12,6,12,22,25
2105,MEM,240,94,37,98,7,33,13,23,17,42,59,19,6,6,15,16,-25
2106,BOS,265,122,47,96,12,41,16,18,16,37,53,22,5,7,17,12,9
2107,MIL,265,113,44,98,16,47,9,11,12,27,39,23,7,3,13,19,-9
2108,DET,240,78,29,79,9,30,11,13,10,33,43,18,12,5,23,13,-20
2109,CLE,240,98,39,82,14,41,6,9,8,32,40,27,12,6,21,11,20
2110,NYK,240,96,36,93,13,35,11,18,14,37,51,17,8,5,19,22,-8
2111,CHA,240,104,39,90,10,36,16,24,12,37,49,25,10,5,14,18,8
2112,NOP,240,112,43,88,13,32,13,16,12,31,43,26,6,5,16,26,-8
2113,BKN,240,120,41,82,18,34,20,27,7,27,34,27,9,4,12,20,8
2114,IND,240,111,43,96,11,31,14,19,15,38,53,19,7,5,13,23,11
2115,UTA,240,100,39,83,9,32,13,23,7,30,37,22,6,4,12,16,-11
2116,TOR,240,115,42,96,14,33,17,17,16,31,47,25,10,7,12,18,6
2117,PHI,240,109,40,88,11,34,18,19,9,30,39,29,8,8,12,16,-6
2118,LAC,240,112,43,91,11,37,15,17,9,33,42,20,9,9,12,14,3
2119,MIA,240,109,43,97,9,41,14,17,18,32,50,18,9,4,15,21,-3
2120,MIA,265,117,40,96,10,37,27,35,11,36,47,26,14,2,14,25,-3
2121,LAL,265,120,46,92,18,38,10,16,9,41,50,26,5,6,23,27,3
2122,MIN,240,110,39,95,17,44,15,20,17,23,40,30,8,4,17,28,-13
2123,GSW,240,123,40,85,11,40,32,40,20,33,53,23,14,6,16,21,13
2124,IND,240,98,40,84,11,31,7,11,10,38,48,22,5,11,15,19,-3
2125,DEN,240,101,36,84,12,30,17,20,11,28,39,19,5,4,10,14,3
2126,CHA,240,118,41,90,15,36,21,24,9,40,49,32,13,7,17,16,10
2127,MEM,240,108,45,107,9,38,9,15,20,37,57,27,14,8,16,18,-10
2128,SAC,240,117,47,91,10,36,13,16,11,33,44,20,4,6,15,26,-19
2129,SAS,240,136,49,92,18,32,20,31,12,31,43,34,11,3,8,16,19
2130,POR,240,109,44,91,7,30,14,16,14,32,46,24,5,2,16,21,-10
2131,PHX,240,119,49,94,11,28,10,12,9,30,39,27,6,6,11,20,10
2132,OKC,240,108,37,87,10,34,24,30,13,43,56,23,6,4,18,23,8
2133,NOP,240,100,34,97,9,35,23,32,19,31,50,24,13,5,10,20,-8
2134,CHI,240,117,45,89,15,31,12,14,8,38,46,26,9,2,11,15,10
2135,DAL,240,107,38,83,12,33,19,24,8,35,43,23,9,4,12,16,-10
2136,HOU,240,104,35,82,12,34,22,34,8,34,42,17,5,5,16,20,-8
2137,DET,240,112,42,97,16,48,12,18,16,33,49,23,6,6,14,26,8
2138,MIL,240,112,40,90,26,50,6,9,13,37,50,29,4,4,15,17,12
2139,NYK,240,100,36,83,16,37,12,17,7,31,38,19,9,10,11,17,-12
2140,BOS,240,104,42,94,10,29,10,15,12,32,44,21,10,5,15,13,16
2141,TOR,240,88,33,77,6,25,16,19,6,35,41,20,8,8,18,17,-16
2142,WAS,240,97,35,84,10,28,17,17,12,37,49,25,9,2,12,20,3
2143,CLE,240,94,35,76,9,31,15,21,6,34,40,21,7,4,15,18,-3
2144,BKN,240,123,46,91,16,37,15,17,8,41,49,29,8,5,15,18,33
2145,ORL,240,90,35,92,4,33,16,24,12,37,49,19,10,3,17,18,-33
2146,POR,240,109,43,91,14,37,9,12,9,34,43,29,6,5,10,15,-8
2147,LAC,240,117,44,85,16,30,13,19,5,38,43,25,5,0,8,17,8
2148,UTA,240,110,41,81,15,38,13,16,8,36,44,21,8,4,15,20,12
2149,ATL,240,98,37,85,18,35,6,10,6,26,32,22,6,5,13,18,-12
2150,MIL,240,118,44,95,15,39,15,21,12,40,52,21,5,6,9,10,9
2151,PHI,240,109,42,103,14,43,11,12,13,33,46,21,7,7,7,20,-9
2152,CHA,265,123,43,99,14,42,23,28,14,41,55,23,5,3,18,23,-3
2153,LAL,265,126,44,91,13,32,25,35,8,43,51,30,11,8,15,23,3
2154,ATL,240,113,38,82,17,43,20,26,3,32,35,21,6,2,18,16,-14
2155,GSW,240,127,44,92,18,44,21,22,10,29,39,31,13,4,14,22,14
2156,PHX,240,109,44,93,12,30,9,11,5,33,38,28,14,9,15,21,5
2157,SAC,240,104,37,82,10,24,20,26,8,38,46,18,6,6,24,18,-5
2158,DEN,240,113,42,91,12,41,17,24,12,37,49,28,7,5,10,23,17
2159,MIA,240,96,31,78,13,36,21,25,6,31,37,22,3,3,13,20,-17
2160,MIN,265,118,41,97,17,45,19,23,15,30,45,23,7,8,16,27,-7
2161,MEM,265,125,46,92,11,28,22,26,15,36,51,28,7,8,16,22,7
2162,DAL,240,108,43,85,14,35,8,13,9,37,46,27,7,3,13,15,16
2163,NOP,240,92,37,87,9,34,9,11,9,30,39,27,7,0,14,16,-16
2164,BKN,240,95,34,86,11,33,16,19,6,36,42,19,6,7,15,16,-23
2165,CHI,240,118,46,98,9,31,17,20,15,41,56,21,8,5,9,17,23
2166,NYK,240,103,40,91,13,40,10,13,14,41,55,25,4,4,13,18,7
2167,PHI,240,96,35,91,13,40,13,16,12,35,47,20,7,6,9,13,-7
2168,SAS,240,94,41,100,6,30,6,9,11,35,46,29,9,10,10,16,-5
2169,OKC,240,99,35,94,12,42,17,20,15,42,57,21,5,7,15,14,5
2170,SAC,240,91,31,84,10,34,19,22,8,25,33,20,14,6,12,18,-3
2171,IND,240,94,37,83,6,25,14,18,13,41,54,13,8,7,21,24,3
2172,BKN,240,116,41,80,17,38,17,20,12,36,48,29,3,0,16,15,13
2173,TOR,240,103,41,87,7,30,14,18,8,27,35,23,10,6,8,16,-13
2174,MIL,240,94,37,94,10,36,10,18,16,33,49,17,14,3,13,10,-7
2175,WAS,240,101,41,81,11,27,8,13,4,38,42,24,8,8,19,16,7
2176,CHA,240,106,41,101,10,33,14,18,12,32,44,20,13,2,13,21,-14
2177,LAC,240,120,41,86,18,48,20,21,7,43,50,24,8,5,20,16,14
2178,GSW,240,120,44,85,15,46,17,20,7,34,41,31,12,3,17,28,13
2179,HOU,240,107,36,79,10,33,25,37,12,30,42,17,11,3,21,16,-13
2180,UTA,240,100,34,89,8,42,24,29,16,34,50,21,10,7,18,17,-7
2181,ORL,240,107,43,87,12,32,9,11,7,32,39,24,8,8,13,22,7
2182,CLE,240,126,49,90,19,35,9,11,11,37,48,31,8,2,17,18,17
2183,NYK,240,109,39,85,9,31,22,24,7,25,32,21,9,9,11,14,-17
2184,DEN,240,95,36,89,9,40,14,17,10,35,45,19,10,5,11,20,1
2185,HOU,240,94,35,75,8,28,16,24,7,40,47,19,8,6,17,16,-1
2186,LAL,240,90,31,90,9,32,19,24,11,48,59,20,8,5,19,17,-15
2187,POR,240,105,36,95,15,55,18,24,12,40,52,22,14,7,12,21,15
2188,ATL,240,117,42,97,13,33,20,23,14,36,50,18,3,1,12,16,-4
2189,PHX,240,121,45,88,14,43,17,21,5,37,42,26,8,6,12,22,4
2190,DAL,240,107,41,78,13,39,12,14,7,33,40,19,7,6,15,18,3
2191,BOS,240,104,42,86,9,31,11,16,8,28,36,20,6,2,11,14,-3
2192,PHI,240,114,43,81,13,26,15,19,6,35,41,22,6,5,14,22,9
2193,CHI,240,105,37,92,7,29,24,30,18,28,46,20,7,1,9,19,-9
2194,MIA,240,118,47,78,11,21,13,17,7,29,36,30,3,1,14,18,3
2195,UTA,240,115,43,83,15,45,14,19,7,24,31,26,10,3,6,19,-3
2196,BKN,240,96,36,80,11,27,13,14,4,41,45,25,3,4,17,21,6
2197,DET,240,90,33,87,11,34,13,18,7,37,44,17,11,6,14,22,-6
2198,SAC,240,140,48,87,22,44,22,26,13,43,56,29,5,1,18,21,30
2199,CHA,240,110,43,92,11,35,13,21,7,21,28,29,8,5,10,19,-30
2200,POR,240,110,40,82,17,39,13,15,6,36,42,27,7,4,14,15,4
2201,IND,240,106,43,88,14,42,6,10,7,33,40,28,8,2,11,18,-4
2202,LAC,240,104,36,88,6,28,26,32,15,47,62,18,12,4,17,16,20
2203,MIN,240,84,31,89,17,52,5,7,7,35,42,17,8,7,22,33,-20
2204,NOP,240,85,31,88,11,44,12,16,11,31,42,23,6,3,19,18,-41
2205,GSW,240,126,47,91,20,50,12,14,9,40,49,36,10,4,11,16,41
2206,CLE,240,102,38,83,10,30,16,19,11,28,39,22,4,3,18,13,1
2207,TOR,240,101,42,99,12,27,5,9,19,26,45,20,10,8,10,19,-1
2208,MEM,240,87,34,96,6,31,13,17,12,27,39,19,12,4,9,15,-28
2209,WAS,240,115,49,84,10,25,7,13,5,48,53,34,4,6,19,13,28
2210,ORL,240,89,35,89,12,41,7,10,7,36,43,23,9,12,18,13,-13
2211,SAS,240,102,40,90,6,19,16,18,5,43,48,23,11,7,13,14,13
2212,MIL,240,98,33,82,16,43,16,21,7,30,37,19,5,5,15,20,-15
2213,NYK,240,113,41,96,10,40,21,26,20,39,59,16,12,4,15,17,15
2214,LAL,240,104,39,94,12,33,14,17,16,33,49,22,8,5,14,21,-3
2215,OKC,240,107,37,87,15,41,18,26,12,38,50,23,7,2,16,16,3
2216,PHX,240,123,44,93,14,31,21,23,13,33,46,29,12,8,12,24,12
2217,HOU,240,111,38,88,11,32,24,28,7,36,43,25,4,4,19,21,-12
2218,ATL,240,98,35,82,7,28,21,26,5,27,32,18,11,4,9,24,-18
2219,UTA,240,116,41,81,17,41,17,23,8,38,46,30,6,4,17,20,18
2220,BOS,240,95,31,78,16,41,17,20,11,35,46,16,7,4,16,16,17
2221,MIA,240,78,28,81,9,41,13,19,13,32,45,18,8,0,18,19,-17
2222,DET,240,98,35,87,11,36,17,19,12,29,41,21,6,2,11,18,-11
2223,PHI,240,109,41,83,12,32,15,22,15,34,49,22,8,3,15,17,11
2224,NYK,240,98,36,87,5,24,21,27,14,32,46,23,7,6,10,19,-13
2225,IND,240,111,42,91,16,41,11,14,10,39,49,26,7,7,13,22,13
2226,GSW,240,114,42,86,18,45,12,18,7,46,53,33,14,4,17,17,22
2227,CHA,240,92,34,91,10,36,14,19,9,40,49,18,10,2,16,14,-22
2228,SAS,240,108,43,88,7,21,15,20,5,35,40,25,10,10,15,24,-1
2229,DAL,240,109,40,93,8,34,21,29,15,41,56,21,10,4,19,23,1
2230,MIN,240,115,43,94,14,40,15,16,15,24,39,27,11,2,17,16,-11
2231,LAC,240,126,47,78,21,36,11,12,3,32,35,33,6,7,21,14,11
2232,DEN,240,106,43,91,8,27,12,13,11,33,44,24,7,4,12,16,-2
2233,MEM,240,108,42,81,16,34,8,14,3,33,36,28,9,7,12,16,2
2234,BKN,240,117,43,88,22,48,9,12,7,35,42,34,7,8,16,18,9
2235,ATL,240,108,41,94,13,35,13,15,12,40,52,23,8,4,14,16,-9
2236,CHI,240,98,38,82,6,21,16,18,9,38,47,19,11,4,16,17,-5
2237,PHI,240,103,38,77,12,28,15,21,5,30,35,24,9,4,14,15,5
2238,CLE,240,107,39,74,15,30,14,18,5,38,43,29,4,2,19,14,3
2239,POR,240,104,40,90,13,37,11,17,10,29,39,24,12,6,9,19,-3
2240,ORL,240,79,27,84,9,43,16,20,8,38,46,15,8,1,15,20,-13
2241,BOS,240,92,33,79,10,37,16,25,9,41,50,24,7,9,11,20,13
2242,TOR,240,109,41,88,10,25,17,20,10,32,42,17,10,3,12,23,9
2243,WAS,240,100,34,78,8,32,24,30,10,34,44,19,6,7,13,15,-9
2244,SAC,240,112,42,80,10,30,18,22,4,33,37,27,8,7,8,21,13
2245,NOP,240,99,37,86,12,34,13,15,8,32,40,24,1,3,17,16,-13
2246,DAL,240,110,37,84,14,42,22,31,11,30,41,17,1,3,10,21,-15
2247,MIA,240,125,43,83,13,25,26,30,9,36,45,25,6,5,7,25,15
2248,MIL,240,117,42,84,17,37,16,21,9,43,52,28,7,8,17,23,28
2249,DET,240,89,30,93,8,47,21,30,14,29,43,21,5,5,14,22,-28
2250,HOU,240,117,48,91,16,42,5,12,11,27,38,27,8,4,25,21,-2
2251,LAL,240,119,49,93,6,25,15,20,11,32,43,26,10,4,17,19,2
2252,PHX,240,112,43,82,9,26,17,18,7,35,42,32,8,4,19,17,12
2253,NOP,240,100,36,91,13,39,15,16,14,29,43,21,17,6,18,16,-12
2254,SAC,240,113,42,93,12,31,17,24,6,32,38,24,8,8,11,24,-6
2255,UTA,240,119,43,98,14,48,19,27,15,44,59,16,7,6,17,23,6
2256,NYK,240,104,35,76,16,38,18,24,7,34,41,20,3,4,17,13,-9
2257,TOR,240,113,43,99,14,42,13,14,13,35,48,24,12,4,9,20,9
2258,LAC,240,99,35,92,15,42,14,19,13,38,51,18,8,5,14,14,5
2259,OKC,240,94,35,90,11,37,13,16,10,41,51,17,8,6,16,18,-5
2260,ORL,240,115,37,82,17,43,24,30,12,39,51,21,5,7,16,19,18
2261,MIN,240,97,36,97,14,51,11,19,16,31,47,21,8,1,14,20,-18
2262,DEN,240,97,39,88,9,38,10,15,6,34,40,27,8,8,12,10,-9
2263,MEM,240,106,44,97,13,34,5,7,11,44,55,20,8,4,13,18,9
2264,WAS,240,111,41,86,13,39,16,16,7,29,36,27,7,4,12,24,-7
2265,ATL,240,118,38,83,13,34,29,29,13,34,47,24,9,5,11,17,7
2266,CHI,240,128,49,86,13,31,17,18,10,40,50,30,7,8,18,19,14
2267,BOS,240,114,42,96,15,33,15,20,13,25,38,20,10,1,9,15,-14
2268,CLE,240,113,39,90,9,28,26,38,17,32,49,21,12,7,16,14,3
2269,CHA,240,110,42,101,15,39,11,15,20,26,46,27,12,12,17,23,-3
2270,POR,240,103,40,84,12,34,11,18,13,32,45,21,5,2,15,15,-10
2271,PHI,240,113,43,83,13,36,14,16,7,27,34,34,11,6,11,18,10
2272,IND,240,131,52,91,18,38,9,12,10,29,39,37,11,4,16,19,13
2273,SAS,240,118,47,89,14,28,10,14,8,28,36,34,6,4,17,9,-13
2274,CHA,240,125,46,89,20,42,13,21,10,34,44,36,4,6,9,18,12
2275,POR,240,113,43,97,17,54,10,11,15,32,47,30,4,5,12,18,-12
2276,MIL,240,95,39,96,12,41,5,6,13,31,44,16,7,3,11,22,-12
2277,UTA,240,107,35,75,12,37,25,27,7,37,44,13,6,10,13,10,12
2278,DAL,240,105,40,90,12,37,13,20,10,35,45,24,8,4,10,20,6
2279,SAC,240,99,38,96,7,36,16,20,17,39,56,20,6,3,13,19,-6
2280,LAL,240,95,39,96,9,31,8,13,10,33,43,22,15,9,14,20,10
2281,HOU,240,85,32,76,6,28,15,29,10,45,55,18,8,3,27,18,-10
2282,BKN,240,117,47,72,13,25,10,16,2,39,41,30,7,2,20,19,26
2283,DET,240,91,32,79,12,33,15,22,7,22,29,21,12,3,15,18,-26
2284,PHX,240,101,39,84,6,26,17,27,8,44,52,27,12,3,15,14,9
2285,CLE,240,92,36,91,14,44,6,7,10,37,47,21,8,3,19,21,-9
2286,DEN,240,93,36,88,9,37,12,16,14,34,48,24,11,10,18,15,2
2287,MIN,240,91,35,89,13,41,8,9,15,31,46,21,8,6,20,23,-2
2288,OKC,240,82,29,83,8,39,16,21,3,42,45,14,8,6,16,8,-21
2289,GSW,240,103,39,92,21,54,4,8,10,46,56,30,9,8,16,21,21
2290,MIL,240,93,36,89,10,39,11,16,9,43,52,20,6,2,21,18,-9
2291,SAS,240,102,39,95,7,31,17,24,8,41,49,28,12,3,10,13,9
2292,PHI,240,122,46,86,12,38,18,19,5,32,37,24,11,6,12,24,28
2293,ATL,240,94,36,95,8,22,14,19,20,29,49,24,6,1,19,17,-28
2294,UTA,240,99,35,92,11,38,18,19,14,40,54,15,5,7,20,21,-8
2295,CHI,240,107,39,91,5,21,24,30,9,36,45,16,8,5,9,19,8
2296,IND,240,94,35,81,13,43,11,16,8,32,40,25,8,10,20,17,-3
2297,TOR,240,97,39,92,11,32,8,12,12,36,48,18,8,4,18,17,3
2298,DET,240,110,36,89,14,43,24,30,17,31,48,26,12,6,16,18,7
2299,ORL,240,103,38,87,16,32,11,15,12,34,46,21,5,6,18,21,-7
2300,NOP,240,117,42,92,11,33,22,24,12,31,43,30,7,3,12,24,-6
2301,NYK,240,123,42,81,19,33,20,25,5,32,37,22,7,4,12,21,6
2302,BOS,290,112,44,107,2,26,22,25,8,46,54,23,8,10,12,32,-3
2303,WAS,290,115,38,104,10,36,29,36,12,50,62,19,6,7,13,22,3
2304,MIA,240,129,46,88,21,37,16,19,11,39,50,31,12,2,18,17,26
2305,MEM,240,103,34,88,16,50,19,21,8,24,32,26,14,7,14,17,-26
2306,CLE,240,101,37,87,12,34,15,22,16,20,36,28,10,1,15,13,-12
2307,LAL,240,113,46,84,12,27,9,10,11,31,42,24,9,6,22,20,12
2308,DAL,240,75,23,78,8,37,21,27,6,30,36,14,8,3,15,17,-31
2309,DEN,240,106,43,83,11,36,9,13,5,46,51,28,8,3,20,24,31
2310,LAC,240,92,34,87,15,42,9,16,6,37,43,17,7,5,13,14,-19
2311,POR,240,111,41,98,19,41,10,16,16,47,63,21,8,6,14,19,19
2312,SAC,240,113,40,80,9,27,24,25,3,42,45,19,4,5,14,20,4
2313,NOP,240,109,42,98,9,34,16,25,13,36,49,18,9,6,10,22,-4
2314,BKN,240,105,34,76,6,26,31,41,10,40,50,20,9,6,18,21,7
2315,IND,240,98,37,93,8,29,16,23,11,35,46,20,9,7,14,27,-7
2316,CHA,240,99,35,90,13,37,16,22,11,26,37,21,8,6,11,17,-15
2317,MIA,240,114,43,91,9,35,19,19,16,44,60,23,6,3,18,20,15
2318,ORL,240,109,41,87,16,34,11,16,12,34,46,24,1,5,17,24,-1
2319,TOR,240,110,43,86,9,30,15,22,9,31,40,18,11,2,8,18,1
2320,MEM,265,104,39,97,12,48,14,14,10,41,51,25,17,9,18,14,3
2321,GSW,265,101,39,90,14,40,9,12,7,41,48,29,8,7,23,17,-3
2322,DAL,240,104,41,89,18,45,4,13,9,36,45,18,4,7,13,19,5
2323,SAS,240,99,39,88,12,30,9,15,11,37,48,21,6,11,15,16,-5
2324,NYK,240,104,39,85,11,29,15,20,11,38,49,16,5,7,13,21,1
2325,CHI,240,103,36,84,11,32,20,22,5,32,37,25,6,5,7,18,-1
2326,UTA,240,122,41,85,16,46,24,30,10,48,58,24,8,4,20,23,31
2327,HOU,240,91,31,95,9,44,20,23,13,28,41,15,8,3,11,24,-31
2328,DET,240,102,35,86,13,39,19,27,10,27,37,22,11,4,14,22,-8
2329,PHI,240,110,38,76,12,27,22,24,6,40,46,22,7,9,21,23,8
2330,ATL,240,111,48,88,6,21,9,14,6,37,43,26,4,3,13,16,-11
2331,WAS,240,122,46,99,13,34,17,21,14,37,51,26,6,4,9,16,11
2332,LAC,240,79,31,87,9,41,8,13,9,27,36,19,13,2,14,24,-13
2333,CLE,240,92,33,81,3,20,23,27,14,43,57,12,9,3,21,14,13
2334,POR,240,116,39,84,15,36,23,31,13,35,48,22,11,6,14,20,20
2335,MEM,240,96,35,96,17,50,9,19,21,29,50,27,9,3,22,25,-20
2336,WAS,240,116,43,84,9,25,21,29,11,36,47,18,8,7,16,20,9
2337,BOS,240,107,37,85,10,29,23,28,10,27,37,18,9,5,13,21,-9
2338,PHX,240,107,42,93,6,22,17,24,14,42,56,23,6,6,11,16,-3
2339,SAC,240,110,42,95,15,38,11,15,8,32,40,28,7,6,12,20,3
2340,OKC,240,123,43,86,15,37,22,29,10,32,42,21,8,3,16,16,8
2341,LAL,240,115,46,92,11,35,12,14,10,30,40,29,8,2,17,22,-8
2342,MIL,240,108,39,95,14,51,16,21,13,30,43,22,10,3,9,18,-5
2343,MIN,240,113,43,91,13,45,14,17,10,39,49,29,5,4,17,20,5
2344,TOR,240,118,46,100,14,30,12,19,16,25,41,22,18,6,12,20,18
2345,IND,240,100,38,79,10,29,14,17,9,31,40,19,6,7,23,19,-18
2346,ATL,240,102,40,96,8,30,14,17,21,34,55,21,4,4,11,14,3
2347,NOP,240,99,40,93,11,36,8,9,9,35,44,24,5,6,10,19,-3
2348,BKN,240,93,33,85,14,43,13,14,4,38,42,21,7,7,16,24,-13
2349,MIA,240,106,38,96,8,29,22,26,17,45,62,21,6,2,15,19,13
2350,ORL,240,111,43,88,15,40,10,13,8,25,33,22,6,2,19,21,-9
2351,CHA,240,120,43,83,14,30,20,24,10,30,40,22,14,4,17,14,9
2352,OKC,240,98,36,86,12,34,14,17,9,33,42,19,7,3,14,18,-8
2353,GSW,240,106,39,83,14,40,14,18,7,39,46,30,9,8,15,20,8
2354,DEN,240,110,42,83,10,28,16,24,5,30,35,19,9,3,13,23,-12
2355,UTA,240,122,44,85,12,39,22,29,8,33,41,20,5,6,14,22,12
2356,SAS,265,121,48,108,13,36,12,22,16,43,59,33,10,6,16,22,-4
2357,LAL,265,125,50,105,8,30,17,22,9,47,56,20,8,10,13,21,4
2358,DAL,240,116,43,93,12,43,18,25,14,36,50,25,9,7,15,22,10
2359,HOU,240,106,36,86,16,39,18,26,11,38,49,24,7,3,17,21,-10
2360,NYK,240,112,41,87,16,37,14,15,13,32,45,24,7,5,15,18,13
2361,PHI,240,99,36,82,12,41,15,17,12,28,40,24,9,4,15,14,-13
2362,ATL,240,122,46,90,12,32,18,21,10,39,49,24,11,3,16,19,18
2363,DET,240,104,40,91,9,33,15,18,11,25,36,26,7,6,14,15,-18
2364,DEN,240,87,35,86,9,38,8,12,11,36,47,21,10,3,22,22,-12
2365,CLE,240,99,38,82,7,25,16,20,11,38,49,26,8,5,16,18,12
2366,MIN,240,98,31,90,15,50,21,27,11,30,41,20,10,7,11,19,-9
2367,NOP,240,107,39,87,10,30,19,23,15,45,60,19,5,5,20,20,9
2368,POR,240,86,32,85,8,37,14,18,7,40,47,15,11,4,30,18,-30
2369,LAC,240,116,44,93,14,43,14,19,5,38,43,37,21,6,17,23,30
2370,MIL,240,119,41,85,11,32,26,31,7,35,42,24,13,6,14,19,10
2371,IND,240,109,40,90,14,36,15,17,12,35,47,23,6,1,19,24,-10
2372,MIA,240,107,41,87,6,27,19,19,9,33,42,28,10,2,11,19,17
2373,ORL,240,90,33,81,12,44,12,19,6,33,39,21,7,6,18,22,-17
2374,CHI,240,111,39,81,12,27,21,22,5,24,29,24,11,3,13,16,3
2375,TOR,240,108,40,83,12,30,16,20,13,34,47,27,8,1,21,18,-3
2376,BKN,240,104,40,94,10,35,14,17,7,47,54,23,6,4,9,19,14
2377,WAS,240,90,33,95,9,39,15,20,10,43,53,16,5,5,12,17,-14
2378,BOS,265,140,50,101,19,50,21,25,11,42,53,33,8,9,12,23,11
2379,CHA,265,129,46,103,19,44,18,28,14,38,52,26,4,6,14,25,-11
2380,MEM,240,118,45,100,13,35,15,18,18,31,49,25,13,4,17,20,-3
2381,LAL,240,121,45,84,16,30,15,22,9,27,36,29,10,12,17,14,3
2382,SAC,240,107,42,86,15,46,8,13,10,37,47,26,0,4,19,16,-12
2383,GSW,240,119,43,97,13,37,20,24,14,29,43,26,12,3,7,13,12
2384,NYK,240,104,37,100,13,48,17,25,16,36,52,20,8,8,12,21,-6
2385,ORL,240,110,36,88,12,43,26,34,10,47,57,22,7,4,13,25,6
2386,BOS,240,107,38,86,15,47,16,20,6,37,43,22,10,6,12,22,10
2387,HOU,240,97,32,75,14,32,19,24,5,35,40,20,7,4,20,20,-10
2388,OKC,240,103,40,84,8,31,15,19,6,36,42,24,9,4,11,17,-12
2389,PHI,240,115,41,88,17,41,16,20,12,35,47,25,4,9,12,17,12
2390,CHA,240,111,43,94,10,30,15,19,10,38,48,26,10,5,12,17,16
2391,BKN,240,95,38,87,9,35,10,12,9,35,44,18,10,8,17,19,-16
2392,MEM,240,120,42,90,15,36,21,25,13,35,48,26,5,3,11,19,6
2393,LAC,240,114,43,99,13,39,15,17,14,30,44,23,7,4,7,21,-6
2394,PHX,240,105,43,89,9,28,10,15,7,31,38,27,6,1,14,19,-29
2395,POR,240,134,51,94,21,50,11,17,8,40,48,24,8,5,9,15,29
2396,SAS,240,111,48,99,10,39,5,6,10,28,38,29,10,4,13,18,-10
2397,MIL,240,121,44,83,15,35,18,22,7,37,44,21,6,5,22,15,10
2398,NOP,240,89,31,89,9,40,18,23,21,40,61,15,10,5,30,22,-7
2399,MIN,240,96,39,96,12,38,6,10,13,34,47,22,13,8,20,25,7
2400,DET,240,82,34,88,5,28,9,15,11,42,53,14,9,8,23,17,-15
2401,CHI,240,97,35,84,11,26,16,19,3,39,42,24,13,11,13,17,15
2402,TOR,240,95,34,85,11,37,16,23,11,38,49,17,7,6,12,23,-8
2403,DAL,240,103,38,91,14,42,13,18,13,37,50,24,6,6,9,22,8
2404,MIA,265,91,35,91,9,33,12,14,10,45,55,18,4,2,22,25,-11
2405,IND,265,102,38,97,10,39,16,21,14,41,55,18,10,5,16,18,11
2406,CLE,240,101,37,89,7,28,20,27,12,42,54,23,6,6,10,16,6
2407,ATL,240,95,38,99,10,34,9,15,17,37,54,20,5,3,9,23,-6
2408,UTA,240,110,37,90,16,42,20,23,13,38,51,16,14,3,19,17,9
2409,SAC,240,101,39,99,8,36,15,21,16,36,52,20,15,5,15,22,-9
2410,LAL,240,105,34,86,15,34,22,29,12,34,46,25,7,3,16,26,-10
2411,PHX,240,115,42,86,10,32,21,28,7,40,47,31,8,2,12,22,10
2412,DEN,240,102,44,86,9,30,5,8,8,33,41,26,10,2,21,21,6
2413,SAS,240,96,40,84,6,24,10,14,7,32,39,24,11,2,20,17,-6
2414,OKC,240,91,34,91,14,43,9,16,8,31,39,22,9,4,19,21,-33
2415,HOU,240,124,48,95,17,38,11,14,10,44,54,29,12,10,17,18,33
2416,NOP,240,112,42,87,15,29,13,16,9,33,42,26,7,5,17,20,-16
2417,CHI,240,128,47,89,14,28,20,25,11,35,46,32,9,7,14,14,16
2418,PHI,240,109,43,91,14,36,9,11,5,30,35,17,8,9,10,21,-5
2419,BKN,240,114,41,88,12,38,20,24,11,36,47,26,6,6,13,16,5
2420,BOS,240,83,32,82,11,34,8,11,10,32,42,19,6,12,25,19,-32
2421,TOR,240,115,42,100,10,35,21,21,21,39,60,22,16,2,12,13,32
2422,WAS,265,135,49,94,19,38,18,19,6,32,38,24,5,6,9,21,1
2423,IND,265,134,52,97,15,34,15,20,7,35,42,28,5,6,12,22,-1
2424,ORL,240,96,33,83,17,43,13,15,9,37,46,24,5,3,19,18,-25
2425,NYK,240,121,44,88,24,54,9,17,6,32,38,34,10,4,11,19,25
2426,CLE,240,112,43,84,9,31,17,20,7,29,36,26,9,3,19,15,-11
2427,CHA,240,123,48,91,13,32,14,17,11,35,46,32,13,1,18,16,11
2428,LAC,240,113,42,96,14,40,15,21,8,31,39,24,9,2,7,25,-2
2429,GSW,240,115,43,83,15,31,14,22,10,43,53,27,5,4,21,20,2
2430,MIA,240,137,51,96,15,35,20,31,11,47,58,28,8,2,11,26,42
2431,MIL,240,95,32,84,12,42,19,29,5,33,38,19,6,0,15,26,-42
2432,DAL,240,87,31,93,13,43,12,13,10,40,50,16,7,3,15,21,-26
2433,ATL,240,113,45,94,15,35,8,9,6,49,55,31,8,9,13,16,26
2434,UTA,240,107,40,91,14,47,13,15,12,41,53,18,6,5,10,19,21
